,timestamp,value
13273,2011-01-06 00:00:00,0.05
13274,2011-01-06 01:00:00,0.08
13275,2011-01-06 02:00:00,0.48
13276,2011-01-06 03:00:00,0.88
13277,2011-01-06 04:00:00,0.93
13278,2011-01-06 05:00:00,0.15
13279,2011-01-06 06:00:00,0.65
13280,2011-01-06 07:00:00,0.15
13281,2011-01-06 18:00:00,0.82
13282,2011-01-06 19:00:00,0.39
13283,2011-01-06 20:00:00,0.6
13284,2011-01-06 21:00:00,0.44
13285,2011-01-06 22:00:00,0.19
13286,2011-01-06 23:00:00,0.75
13287,2011-01-07 00:00:00,0.86
13288,2011-01-07 01:00:00,0.54
13289,2011-01-07 02:00:00,0.51
13290,2011-01-07 03:00:00,0.43
13291,2011-01-07 04:00:00,0.02
13292,2011-01-07 05:00:00,0.01
13293,2011-01-07 06:00:00,0.45
13294,2011-01-07 07:00:00,0.14
13295,2011-01-07 18:00:00,0.34
13296,2011-01-07 19:00:00,0.31
13297,2011-01-07 20:00:00,0.75
13298,2011-01-07 21:00:00,0.29
13299,2011-01-07 22:00:00,0.81
13300,2011-01-07 23:00:00,0.49
13301,2011-01-08 00:00:00,0.89
13302,2011-01-08 01:00:00,0.16
13303,2011-01-08 02:00:00,0.52
13304,2011-01-08 03:00:00,0.3
13305,2011-01-08 04:00:00,0.43
13306,2011-01-08 05:00:00,0.37
13307,2011-01-08 06:00:00,0.44
13308,2011-01-08 07:00:00,0.29
13309,2011-01-08 18:00:00,0.01
13310,2011-01-08 19:00:00,0.91
13311,2011-01-08 20:00:00,0.73
13312,2011-01-08 21:00:00,0.34
13313,2011-01-08 22:00:00,0.2
13314,2011-01-08 23:00:00,0.75
13315,2011-01-09 00:00:00,0.12
13316,2011-01-09 01:00:00,0.43
13317,2011-01-09 02:00:00,0.54
13318,2011-01-09 03:00:00,0.78
13319,2011-01-09 04:00:00,0.61
13320,2011-01-09 05:00:00,0.89
13321,2011-01-09 06:00:00,0.34
13322,2011-01-09 07:00:00,0.63
13323,2011-01-09 18:00:00,0.24
13324,2011-01-09 19:00:00,0.38
13325,2011-01-09 20:00:00,0.49
13326,2011-01-09 21:00:00,0.27
13327,2011-01-09 22:00:00,0.8
13328,2011-01-09 23:00:00,0.05
13329,2011-01-10 00:00:00,0.38
13330,2011-01-10 01:00:00,0.37
13331,2011-01-10 02:00:00,0.67
13332,2011-01-10 03:00:00,0.52
13333,2011-01-10 04:00:00,0.16
13334,2011-01-10 05:00:00,0.62
13335,2011-01-10 06:00:00,0.02
13336,2011-01-10 07:00:00,0.28
13337,2011-01-10 18:00:00,0.61
13338,2011-01-10 19:00:00,0.8
13339,2011-01-10 20:00:00,0.6
13340,2011-01-10 21:00:00,0.79
13341,2011-01-10 22:00:00,0.99
13342,2011-01-10 23:00:00,0.58
13343,2011-01-11 00:00:00,0.43
13344,2011-01-11 01:00:00,0.04
13345,2011-01-11 02:00:00,0.4
13346,2011-01-11 03:00:00,0.87
13347,2011-01-11 04:00:00,0.38
13348,2011-01-11 05:00:00,0.97
13349,2011-01-11 06:00:00,0.71
13350,2011-01-11 07:00:00,0.69
13351,2011-01-11 18:00:00,0.44
13352,2011-01-11 19:00:00,0.44
13353,2011-01-11 20:00:00,0.69
13354,2011-01-11 21:00:00,0.57
13355,2011-01-11 22:00:00,0.77
13356,2011-01-11 23:00:00,0.4
13357,2011-01-12 00:00:00,0.79
13358,2011-01-12 01:00:00,0.84
13359,2011-01-12 02:00:00,0.34
13360,2011-01-12 03:00:00,0.81
13361,2011-01-12 04:00:00,0.43
13362,2011-01-12 05:00:00,0.3
13363,2011-01-12 06:00:00,0.69
13364,2011-01-12 07:00:00,0.33
13365,2011-01-12 18:00:00,0.01
13366,2011-01-12 19:00:00,0.04
13367,2011-01-12 20:00:00,0.37
13368,2011-01-12 21:00:00,0.35
13369,2011-01-12 22:00:00,0.65
13370,2011-01-12 23:00:00,0.99
13371,2011-01-13 00:00:00,0.05
13372,2011-01-13 01:00:00,0.15
13373,2011-01-13 02:00:00,0.48
13374,2011-01-13 03:00:00,0.04
13375,2011-01-13 04:00:00,0.28
13376,2011-01-13 05:00:00,0.72
13377,2011-01-13 06:00:00,0.73
13378,2011-01-13 07:00:00,0.46
13379,2011-01-13 18:00:00,0.12
13380,2011-01-13 19:00:00,0.48
13381,2011-01-13 20:00:00,0.42
13382,2011-01-13 21:00:00,0.5
13383,2011-01-13 22:00:00,0.04
13384,2011-01-13 23:00:00,0.47
13385,2011-01-14 00:00:00,0.93
13386,2011-01-14 01:00:00,0.04
13387,2011-01-14 02:00:00,0.57
13388,2011-01-14 03:00:00,0.09
13389,2011-01-14 04:00:00,0.0
13390,2011-01-14 05:00:00,0.7
13391,2011-01-14 06:00:00,0.79
13392,2011-01-14 07:00:00,0.49
13393,2011-01-14 18:00:00,0.72
13394,2011-01-14 19:00:00,0.45
13395,2011-01-14 20:00:00,0.52
13396,2011-01-14 21:00:00,0.39
13397,2011-01-14 22:00:00,0.42
13398,2011-01-14 23:00:00,0.75
13399,2011-01-15 00:00:00,0.87
13400,2011-01-15 01:00:00,0.02
13401,2011-01-15 02:00:00,0.36
13402,2011-01-15 03:00:00,0.46
13403,2011-01-15 04:00:00,0.41
13404,2011-01-15 05:00:00,0.57
13405,2011-01-15 06:00:00,0.36
13406,2011-01-15 07:00:00,0.84
13407,2011-01-15 18:00:00,0.07
13408,2011-01-15 19:00:00,0.81
13409,2011-01-15 20:00:00,0.28
13410,2011-01-15 21:00:00,0.67
13411,2011-01-15 22:00:00,0.59
13412,2011-01-15 23:00:00,0.08
13413,2011-01-16 00:00:00,0.79
13414,2011-01-16 01:00:00,0.78
13415,2011-01-16 02:00:00,0.69
13416,2011-01-16 03:00:00,0.18
13417,2011-01-16 04:00:00,0.86
13418,2011-01-16 05:00:00,0.12
13419,2011-01-16 06:00:00,0.61
13420,2011-01-16 07:00:00,0.91
13421,2011-01-16 18:00:00,0.91
13422,2011-01-16 19:00:00,0.67
13423,2011-01-16 20:00:00,0.08
13424,2011-01-16 21:00:00,0.6
13425,2011-01-16 22:00:00,0.89
13426,2011-01-16 23:00:00,0.54
13427,2011-01-17 00:00:00,0.84
13428,2011-01-17 01:00:00,0.62
13429,2011-01-17 02:00:00,0.21
13430,2011-01-17 03:00:00,0.98
13431,2011-01-17 04:00:00,0.63
13432,2011-01-17 05:00:00,0.76
13433,2011-01-17 06:00:00,0.14
13434,2011-01-17 07:00:00,0.25
13435,2011-01-17 18:00:00,0.24
13436,2011-01-17 19:00:00,0.86
13437,2011-01-17 20:00:00,0.57
13438,2011-01-17 21:00:00,0.58
13439,2011-01-17 22:00:00,0.84
13440,2011-01-17 23:00:00,0.03
13441,2011-01-18 00:00:00,0.31
13442,2011-01-18 01:00:00,0.45
13443,2011-01-18 02:00:00,0.39
13444,2011-01-18 03:00:00,0.3
13445,2011-01-18 04:00:00,0.18
13446,2011-01-18 05:00:00,0.33
13447,2011-01-18 06:00:00,0.39
13448,2011-01-18 07:00:00,0.17
13449,2011-01-18 18:00:00,0.01
13450,2011-01-18 19:00:00,0.15
13451,2011-01-18 20:00:00,0.55
13452,2011-01-18 21:00:00,0.32
13453,2011-01-18 22:00:00,0.04
13454,2011-01-18 23:00:00,0.53
13455,2011-01-19 00:00:00,0.66
13456,2011-01-19 01:00:00,0.63
13457,2011-01-19 02:00:00,0.82
13458,2011-01-19 03:00:00,0.33
13459,2011-01-19 04:00:00,0.33
13460,2011-01-19 05:00:00,0.54
13461,2011-01-19 06:00:00,0.03
13462,2011-01-19 07:00:00,0.03
13463,2011-01-19 18:00:00,0.4
13464,2011-01-19 19:00:00,0.87
13465,2011-01-19 20:00:00,0.83
13466,2011-01-19 21:00:00,0.24
13467,2011-01-19 22:00:00,0.19
13468,2011-01-19 23:00:00,0.07
13469,2011-01-20 00:00:00,0.82
13470,2011-01-20 01:00:00,0.22
13471,2011-01-20 02:00:00,0.4
13472,2011-01-20 03:00:00,0.71
13473,2011-01-20 04:00:00,0.47
13474,2011-01-20 05:00:00,0.26
13475,2011-01-20 06:00:00,0.22
13476,2011-01-20 07:00:00,0.6
13477,2011-01-20 19:00:00,0.31
13478,2011-01-20 20:00:00,0.0
13479,2011-01-20 21:00:00,0.72
13480,2011-01-20 22:00:00,0.49
13481,2011-01-20 23:00:00,0.63
13482,2011-01-21 00:00:00,0.73
13483,2011-01-21 01:00:00,0.32
13484,2011-01-21 02:00:00,0.12
13485,2011-01-21 03:00:00,0.35
13486,2011-01-21 04:00:00,0.88
13487,2011-01-21 05:00:00,0.45
13488,2011-01-21 06:00:00,0.46
13489,2011-01-21 07:00:00,0.37
13490,2011-01-21 18:00:00,0.66
13491,2011-01-21 19:00:00,0.81
13492,2011-01-21 20:00:00,0.98
13493,2011-01-21 21:00:00,0.32
13494,2011-01-21 22:00:00,0.06
13495,2011-01-21 23:00:00,0.69
13496,2011-01-22 00:00:00,0.85
13497,2011-01-22 01:00:00,0.73
13498,2011-01-22 02:00:00,0.84
13499,2011-01-22 03:00:00,0.73
13500,2011-01-22 04:00:00,0.59
13501,2011-01-22 05:00:00,0.44
13502,2011-01-22 06:00:00,0.62
13503,2011-01-22 07:00:00,0.53
13504,2011-01-22 19:00:00,0.95
13505,2011-01-22 20:00:00,0.28
13506,2011-01-22 21:00:00,0.57
13507,2011-01-22 22:00:00,0.52
13508,2011-01-22 23:00:00,0.69
13509,2011-01-23 00:00:00,0.43
13510,2011-01-23 01:00:00,0.13
13511,2011-01-23 02:00:00,0.13
13512,2011-01-23 03:00:00,0.08
13513,2011-01-23 04:00:00,0.02
13514,2011-01-23 05:00:00,0.29
13515,2011-01-23 06:00:00,0.39
13516,2011-01-23 07:00:00,0.13
13517,2011-01-23 18:00:00,0.2
13518,2011-01-23 19:00:00,0.52
13519,2011-01-23 20:00:00,0.43
13520,2011-01-23 21:00:00,0.46
13521,2011-01-23 22:00:00,0.47
13522,2011-01-23 23:00:00,0.25
13523,2011-01-24 00:00:00,0.28
13524,2011-01-24 01:00:00,0.53
13525,2011-01-24 02:00:00,0.76
13526,2011-01-24 03:00:00,0.39
13527,2011-01-24 04:00:00,0.99
13528,2011-01-24 05:00:00,0.42
13529,2011-01-24 06:00:00,0.1
13530,2011-01-24 07:00:00,0.55
13531,2011-01-24 19:00:00,0.87
13532,2011-01-24 20:00:00,0.88
13533,2011-01-24 21:00:00,0.41
13534,2011-01-24 22:00:00,0.97
13535,2011-01-24 23:00:00,0.66
13536,2011-01-25 00:00:00,0.73
13537,2011-01-25 01:00:00,0.02
13538,2011-01-25 02:00:00,0.18
13539,2011-01-25 03:00:00,0.07
13540,2011-01-25 04:00:00,1.0
13541,2011-01-25 05:00:00,0.16
13542,2011-01-25 06:00:00,0.53
13543,2011-01-25 07:00:00,0.06
13544,2011-01-25 18:00:00,0.16
13545,2011-01-25 19:00:00,0.17
13546,2011-01-25 20:00:00,0.58
13547,2011-01-25 21:00:00,0.85
13548,2011-01-25 22:00:00,0.63
13549,2011-01-25 23:00:00,0.85
13550,2011-01-26 00:00:00,0.27
13551,2011-01-26 01:00:00,0.02
13552,2011-01-26 02:00:00,0.78
13553,2011-01-26 03:00:00,0.09
13554,2011-01-26 04:00:00,0.24
13555,2011-01-26 05:00:00,0.61
13556,2011-01-26 06:00:00,0.62
13557,2011-01-26 07:00:00,0.75
13558,2011-01-26 19:00:00,0.93
13559,2011-01-26 20:00:00,0.15
13560,2011-01-26 21:00:00,0.49
13561,2011-01-26 22:00:00,0.58
13562,2011-01-26 23:00:00,0.53
13563,2011-01-27 00:00:00,0.39
13564,2011-01-27 01:00:00,0.42
13565,2011-01-27 02:00:00,0.19
13566,2011-01-27 03:00:00,0.16
13567,2011-01-27 04:00:00,0.48
13568,2011-01-27 05:00:00,0.75
13569,2011-01-27 06:00:00,0.82
13570,2011-01-27 07:00:00,0.21
13571,2011-01-27 19:00:00,0.88
13572,2011-01-27 20:00:00,0.83
13573,2011-01-27 21:00:00,0.02
13574,2011-01-27 22:00:00,0.01
13575,2011-01-27 23:00:00,0.86
13576,2011-01-28 00:00:00,0.22
13577,2011-01-28 01:00:00,0.85
13578,2011-01-28 02:00:00,0.59
13579,2011-01-28 03:00:00,0.9
13580,2011-01-28 04:00:00,0.64
13581,2011-01-28 05:00:00,0.93
13582,2011-01-28 06:00:00,0.76
13583,2011-01-28 07:00:00,0.59
13584,2011-01-28 19:00:00,0.34
13585,2011-01-28 20:00:00,0.45
13586,2011-01-28 21:00:00,0.15
13587,2011-01-28 22:00:00,0.94
13588,2011-01-28 23:00:00,0.01
13589,2011-01-29 00:00:00,0.37
13590,2011-01-29 01:00:00,0.88
13591,2011-01-29 02:00:00,0.64
13592,2011-01-29 03:00:00,0.02
13593,2011-01-29 04:00:00,0.18
13594,2011-01-29 05:00:00,0.86
13595,2011-01-29 06:00:00,0.72
13596,2011-01-29 07:00:00,0.55
13597,2011-01-29 19:00:00,0.57
13598,2011-01-29 20:00:00,0.09
13599,2011-01-29 21:00:00,0.66
13600,2011-01-29 22:00:00,0.22
13601,2011-01-29 23:00:00,0.34
13602,2011-01-30 00:00:00,0.79
13603,2011-01-30 01:00:00,0.99
13604,2011-01-30 02:00:00,0.22
13605,2011-01-30 03:00:00,0.92
13606,2011-01-30 04:00:00,0.42
13607,2011-01-30 05:00:00,0.8
13608,2011-01-30 06:00:00,0.72
13609,2011-01-30 07:00:00,0.12
13610,2011-01-30 19:00:00,0.52
13611,2011-01-30 20:00:00,0.49
13612,2011-01-30 21:00:00,0.35
13613,2011-01-30 22:00:00,0.94
13614,2011-01-30 23:00:00,0.16
13615,2011-01-31 00:00:00,0.92
13616,2011-01-31 01:00:00,0.8
13617,2011-01-31 02:00:00,0.14
13618,2011-01-31 03:00:00,0.92
13619,2011-01-31 04:00:00,0.55
13620,2011-01-31 05:00:00,0.85
13621,2011-01-31 06:00:00,0.75
13622,2011-01-31 07:00:00,1.0
13623,2011-01-31 19:00:00,0.94
13624,2011-01-31 20:00:00,0.55
13625,2011-01-31 21:00:00,0.97
13626,2011-01-31 22:00:00,0.65
13627,2011-01-31 23:00:00,0.73
13628,2011-02-01 00:00:00,0.9
13629,2011-02-01 01:00:00,0.44
13630,2011-02-01 02:00:00,0.97
13631,2011-02-01 03:00:00,0.42
13632,2011-02-01 04:00:00,0.12
13633,2011-02-01 05:00:00,0.13
13634,2011-02-01 06:00:00,0.12
13635,2011-02-01 07:00:00,0.32
13636,2011-02-01 19:00:00,0.99
13637,2011-02-01 20:00:00,0.09
13638,2011-02-01 21:00:00,0.13
13639,2011-02-01 22:00:00,0.74
13640,2011-02-01 23:00:00,0.93
13641,2011-02-02 00:00:00,0.72
13642,2011-02-02 01:00:00,0.77
13643,2011-02-02 02:00:00,0.93
13644,2011-02-02 03:00:00,0.82
13645,2011-02-02 04:00:00,0.81
13646,2011-02-02 05:00:00,0.19
13647,2011-02-02 06:00:00,0.93
13648,2011-02-02 07:00:00,0.22
13649,2011-02-02 19:00:00,0.06
13650,2011-02-02 20:00:00,0.27
13651,2011-02-02 21:00:00,0.07
13652,2011-02-02 22:00:00,0.88
13653,2011-02-02 23:00:00,0.07
13654,2011-02-03 00:00:00,0.62
13655,2011-02-03 01:00:00,0.09
13656,2011-02-03 02:00:00,0.18
13657,2011-02-03 03:00:00,0.03
13658,2011-02-03 04:00:00,0.49
13659,2011-02-03 05:00:00,0.54
13660,2011-02-03 06:00:00,0.46
13661,2011-02-03 07:00:00,0.83
13662,2011-02-03 19:00:00,0.93
13663,2011-02-03 20:00:00,0.25
13664,2011-02-03 21:00:00,0.01
13665,2011-02-03 22:00:00,0.09
13666,2011-02-03 23:00:00,0.26
13667,2011-02-04 00:00:00,0.3
13668,2011-02-04 01:00:00,0.59
13669,2011-02-04 02:00:00,0.2
13670,2011-02-04 03:00:00,0.47
13671,2011-02-04 04:00:00,0.81
13672,2011-02-04 05:00:00,0.18
13673,2011-02-04 06:00:00,0.14
13674,2011-02-04 07:00:00,0.27
13675,2011-02-04 19:00:00,0.14
13676,2011-02-04 20:00:00,0.39
13677,2011-02-04 21:00:00,0.88
13678,2011-02-04 22:00:00,0.3
13679,2011-02-04 23:00:00,0.96
13680,2011-02-05 00:00:00,0.87
13681,2011-02-05 01:00:00,0.23
13682,2011-02-05 02:00:00,0.35
13683,2011-02-05 03:00:00,0.34
13684,2011-02-05 04:00:00,0.45
13685,2011-02-05 05:00:00,0.47
13686,2011-02-05 06:00:00,0.47
13687,2011-02-05 07:00:00,0.33
13688,2011-02-05 19:00:00,0.21
13689,2011-02-05 20:00:00,0.76
13690,2011-02-05 21:00:00,0.95
13691,2011-02-05 22:00:00,0.35
13692,2011-02-05 23:00:00,0.47
13693,2011-02-06 00:00:00,0.13
13694,2011-02-06 01:00:00,0.88
13695,2011-02-06 02:00:00,0.82
13696,2011-02-06 03:00:00,0.49
13697,2011-02-06 04:00:00,0.46
13698,2011-02-06 05:00:00,0.39
13699,2011-02-06 06:00:00,0.31
13700,2011-02-06 07:00:00,0.6
13701,2011-02-06 19:00:00,0.84
13702,2011-02-06 20:00:00,0.74
13703,2011-02-06 21:00:00,0.57
13704,2011-02-06 22:00:00,0.71
13705,2011-02-06 23:00:00,0.28
13706,2011-02-07 00:00:00,0.79
13707,2011-02-07 01:00:00,0.79
13708,2011-02-07 02:00:00,0.08
13709,2011-02-07 03:00:00,0.92
13710,2011-02-07 04:00:00,0.79
13711,2011-02-07 05:00:00,0.85
13712,2011-02-07 06:00:00,0.89
13713,2011-02-07 07:00:00,0.53
13714,2011-02-07 19:00:00,0.43
13715,2011-02-07 20:00:00,0.55
13716,2011-02-07 21:00:00,0.08
13717,2011-02-07 22:00:00,0.54
13718,2011-02-07 23:00:00,0.39
13719,2011-02-08 00:00:00,0.13
13720,2011-02-08 01:00:00,0.73
13721,2011-02-08 02:00:00,0.86
13722,2011-02-08 03:00:00,0.77
13723,2011-02-08 04:00:00,0.83
13724,2011-02-08 05:00:00,0.91
13725,2011-02-08 06:00:00,0.31
13726,2011-02-08 07:00:00,0.8
13727,2011-02-08 19:00:00,0.11
13728,2011-02-08 20:00:00,0.12
13729,2011-02-08 21:00:00,0.44
13730,2011-02-08 22:00:00,0.94
13731,2011-02-08 23:00:00,0.55
13732,2011-02-09 00:00:00,0.0
13733,2011-02-09 01:00:00,0.21
13734,2011-02-09 02:00:00,0.45
13735,2011-02-09 03:00:00,0.13
13736,2011-02-09 04:00:00,0.05
13737,2011-02-09 05:00:00,0.18
13738,2011-02-09 06:00:00,0.17
13739,2011-02-09 07:00:00,0.76
13740,2011-02-09 19:00:00,0.62
13741,2011-02-09 20:00:00,0.71
13742,2011-02-09 21:00:00,0.7
13743,2011-02-09 22:00:00,0.14
13744,2011-02-09 23:00:00,0.67
13745,2011-02-10 00:00:00,0.64
13746,2011-02-10 01:00:00,0.21
13747,2011-02-10 02:00:00,0.78
13748,2011-02-10 03:00:00,0.44
13749,2011-02-10 04:00:00,0.97
13750,2011-02-10 05:00:00,0.34
13751,2011-02-10 06:00:00,0.25
13752,2011-02-10 07:00:00,0.84
13753,2011-02-10 19:00:00,0.16
13754,2011-02-10 20:00:00,0.91
13755,2011-02-10 21:00:00,0.93
13756,2011-02-10 22:00:00,0.06
13757,2011-02-10 23:00:00,0.24
13758,2011-02-11 00:00:00,0.6
13759,2011-02-11 01:00:00,0.12
13760,2011-02-11 02:00:00,0.35
13761,2011-02-11 03:00:00,0.87
13762,2011-02-11 04:00:00,0.65
13763,2011-02-11 05:00:00,0.79
13764,2011-02-11 06:00:00,0.2
13765,2011-02-11 07:00:00,0.37
13766,2011-02-11 19:00:00,0.32
13767,2011-02-11 20:00:00,0.76
13768,2011-02-11 21:00:00,0.91
13769,2011-02-11 22:00:00,0.85
13770,2011-02-11 23:00:00,0.95
13771,2011-02-12 00:00:00,0.87
13772,2011-02-12 01:00:00,0.57
13773,2011-02-12 02:00:00,0.53
13774,2011-02-12 03:00:00,0.88
13775,2011-02-12 04:00:00,0.2
13776,2011-02-12 05:00:00,0.09
13777,2011-02-12 06:00:00,0.06
13778,2011-02-12 07:00:00,0.14
13779,2011-02-12 19:00:00,0.39
13780,2011-02-12 20:00:00,0.45
13781,2011-02-12 21:00:00,0.51
13782,2011-02-12 22:00:00,0.43
13783,2011-02-12 23:00:00,0.51
13784,2011-02-13 00:00:00,0.86
13785,2011-02-13 01:00:00,0.63
13786,2011-02-13 02:00:00,0.68
13787,2011-02-13 03:00:00,0.88
13788,2011-02-13 04:00:00,0.23
13789,2011-02-13 05:00:00,0.23
13790,2011-02-13 06:00:00,0.63
13791,2011-02-13 07:00:00,0.62
13792,2011-02-13 19:00:00,0.85
13793,2011-02-13 20:00:00,0.97
13794,2011-02-13 21:00:00,0.07
13795,2011-02-13 22:00:00,0.13
13796,2011-02-13 23:00:00,0.37
13797,2011-02-14 00:00:00,0.28
13798,2011-02-14 01:00:00,0.28
13799,2011-02-14 02:00:00,0.63
13800,2011-02-14 03:00:00,0.98
13801,2011-02-14 04:00:00,0.03
13802,2011-02-14 05:00:00,0.54
13803,2011-02-14 06:00:00,0.04
13804,2011-02-14 07:00:00,0.09
13805,2011-02-14 19:00:00,0.57
13806,2011-02-14 20:00:00,0.17
13807,2011-02-14 21:00:00,0.27
13808,2011-02-14 22:00:00,0.88
13809,2011-02-14 23:00:00,0.86
13810,2011-02-15 00:00:00,0.24
13811,2011-02-15 01:00:00,0.99
13812,2011-02-15 02:00:00,0.36
13813,2011-02-15 03:00:00,0.55
13814,2011-02-15 04:00:00,0.87
13815,2011-02-15 05:00:00,0.32
13816,2011-02-15 06:00:00,0.94
13817,2011-02-15 07:00:00,0.67
13818,2011-02-15 19:00:00,0.73
13819,2011-02-15 20:00:00,0.31
13820,2011-02-15 21:00:00,0.75
13821,2011-02-15 22:00:00,0.05
13822,2011-02-15 23:00:00,0.94
13823,2011-02-16 00:00:00,0.28
13824,2011-02-16 01:00:00,0.71
13825,2011-02-16 02:00:00,0.6
13826,2011-02-16 03:00:00,0.87
13827,2011-02-16 04:00:00,0.66
13828,2011-02-16 05:00:00,0.01
13829,2011-02-16 06:00:00,0.53
13830,2011-02-16 19:00:00,0.3
13831,2011-02-16 20:00:00,0.79
13832,2011-02-16 21:00:00,0.43
13833,2011-02-16 22:00:00,0.82
13834,2011-02-16 23:00:00,0.95
13835,2011-02-17 00:00:00,0.28
13836,2011-02-17 01:00:00,0.47
13837,2011-02-17 02:00:00,0.35
13838,2011-02-17 03:00:00,0.55
13839,2011-02-17 04:00:00,0.68
13840,2011-02-17 05:00:00,0.5
13841,2011-02-17 06:00:00,0.69
13842,2011-02-17 19:00:00,0.49
13843,2011-02-17 20:00:00,0.98
13844,2011-02-17 21:00:00,0.5
13845,2011-02-17 22:00:00,0.53
13846,2011-02-17 23:00:00,0.28
13847,2011-02-18 00:00:00,0.49
13848,2011-02-18 01:00:00,0.03
13849,2011-02-18 02:00:00,0.65
13850,2011-02-18 03:00:00,0.41
13851,2011-02-18 04:00:00,0.8
13852,2011-02-18 05:00:00,0.08
13853,2011-02-18 06:00:00,0.9
13854,2011-02-18 07:00:00,0.96
13855,2011-02-18 19:00:00,0.0
13856,2011-02-18 20:00:00,0.32
13857,2011-02-18 21:00:00,0.06
13858,2011-02-18 22:00:00,0.03
13859,2011-02-18 23:00:00,0.44
13860,2011-02-19 00:00:00,0.59
13861,2011-02-19 01:00:00,0.31
13862,2011-02-19 02:00:00,0.32
13863,2011-02-19 03:00:00,0.5
13864,2011-02-19 04:00:00,0.43
13865,2011-02-19 05:00:00,0.69
13866,2011-02-19 06:00:00,0.51
13867,2011-02-19 07:00:00,0.48
13868,2011-02-19 19:00:00,0.61
13869,2011-02-19 20:00:00,0.72
13870,2011-02-19 21:00:00,0.41
13871,2011-02-19 22:00:00,0.08
13872,2011-02-19 23:00:00,0.02
13873,2011-02-20 00:00:00,0.87
13874,2011-02-20 01:00:00,0.46
13875,2011-02-20 02:00:00,0.87
13876,2011-02-20 03:00:00,0.05
13877,2011-02-20 04:00:00,0.03
13878,2011-02-20 05:00:00,0.53
13879,2011-02-20 06:00:00,0.04
13880,2011-02-20 07:00:00,0.43
13881,2011-02-20 19:00:00,0.0
13882,2011-02-20 20:00:00,0.02
13883,2011-02-20 21:00:00,0.99
13884,2011-02-20 22:00:00,0.19
13885,2011-02-20 23:00:00,0.9
13886,2011-02-21 00:00:00,0.64
13887,2011-02-21 01:00:00,0.97
13888,2011-02-21 02:00:00,0.28
13889,2011-02-21 03:00:00,0.92
13890,2011-02-21 04:00:00,0.29
13891,2011-02-21 05:00:00,0.29
13892,2011-02-21 06:00:00,0.84
13893,2011-02-21 19:00:00,0.6
13894,2011-02-21 20:00:00,0.19
13895,2011-02-21 21:00:00,0.0
13896,2011-02-21 22:00:00,0.51
13897,2011-02-21 23:00:00,0.35
13898,2011-02-22 00:00:00,0.09
13899,2011-02-22 01:00:00,0.95
13900,2011-02-22 02:00:00,0.73
13901,2011-02-22 03:00:00,0.53
13902,2011-02-22 04:00:00,0.19
13903,2011-02-22 05:00:00,0.84
13904,2011-02-22 06:00:00,0.44
13905,2011-02-22 19:00:00,0.86
13906,2011-02-22 20:00:00,0.75
13907,2011-02-22 21:00:00,1.0
13908,2011-02-22 22:00:00,0.2
13909,2011-02-22 23:00:00,0.11
13910,2011-02-23 00:00:00,0.51
13911,2011-02-23 01:00:00,0.18
13912,2011-02-23 02:00:00,0.18
13913,2011-02-23 03:00:00,0.3
13914,2011-02-23 04:00:00,0.89
13915,2011-02-23 05:00:00,0.66
13916,2011-02-23 06:00:00,0.88
13917,2011-02-23 19:00:00,0.89
13918,2011-02-23 20:00:00,0.23
13919,2011-02-23 21:00:00,0.41
13920,2011-02-23 22:00:00,0.38
13921,2011-02-23 23:00:00,0.26
13922,2011-02-24 00:00:00,0.17
13923,2011-02-24 01:00:00,0.68
13924,2011-02-24 02:00:00,0.09
13925,2011-02-24 03:00:00,0.97
13926,2011-02-24 04:00:00,0.85
13927,2011-02-24 05:00:00,0.33
13928,2011-02-24 06:00:00,0.78
13929,2011-02-24 19:00:00,0.36
13930,2011-02-24 20:00:00,0.41
13931,2011-02-24 21:00:00,0.26
13932,2011-02-24 22:00:00,0.1
13933,2011-02-24 23:00:00,0.81
13934,2011-02-25 00:00:00,0.47
13935,2011-02-25 01:00:00,0.36
13936,2011-02-25 02:00:00,0.24
13937,2011-02-25 03:00:00,0.64
13938,2011-02-25 04:00:00,0.53
13939,2011-02-25 05:00:00,0.31
13940,2011-02-25 06:00:00,0.74
13941,2011-02-25 19:00:00,0.81
13942,2011-02-25 20:00:00,0.95
13943,2011-02-25 21:00:00,0.02
13944,2011-02-25 22:00:00,0.56
13945,2011-02-25 23:00:00,0.95
13946,2011-02-26 00:00:00,0.9
13947,2011-02-26 01:00:00,0.88
13948,2011-02-26 02:00:00,0.93
13949,2011-02-26 03:00:00,0.23
13950,2011-02-26 04:00:00,0.17
13951,2011-02-26 05:00:00,0.55
13952,2011-02-26 06:00:00,0.04
13953,2011-02-26 19:00:00,0.64
13954,2011-02-26 20:00:00,0.83
13955,2011-02-26 21:00:00,0.17
13956,2011-02-26 22:00:00,0.38
13957,2011-02-26 23:00:00,0.71
13958,2011-02-27 00:00:00,0.78
13959,2011-02-27 01:00:00,0.01
13960,2011-02-27 02:00:00,0.31
13961,2011-02-27 03:00:00,0.11
13962,2011-02-27 04:00:00,0.25
13963,2011-02-27 05:00:00,0.32
13964,2011-02-27 06:00:00,0.53
13965,2011-02-27 19:00:00,0.08
13966,2011-02-27 20:00:00,0.56
13967,2011-02-27 21:00:00,0.62
13968,2011-02-27 22:00:00,0.32
13969,2011-02-27 23:00:00,0.0
13970,2011-02-28 00:00:00,0.17
13971,2011-02-28 01:00:00,0.3
